Month,Day,Hour,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity
10,23,13,8,4,76
10,23,14,7,5,87
10,23,15,7,5,87
10,23,16,6,5,93
10,23,17,6,5,93
10,23,18,5,4,93
10,23,19,5,4,93
10,23,20,5,4,93
10,23,21,6,4,87
10,23,22,6,4,87
10,23,23,6,4,87
10,23,24,5.8,4.2,89
10,24,1,6,4.8,92
10,24,2,6.1,5.2,94
10,24,3,5.9,5.4,97
10,24,4,6,5.7,98
10,24,5,6,6,100
10,24,6,6.2,6,99
10,24,7,6.6,6.3,98
10,24,8,8,7,93
10,24,9,8,8,100
10,24,10,9.2,8.1,93
10,24,11,10,8,87
10,24,12,10,8,87
10,24,13,10,7,82
10,24,14,11.7,6.5,70
10,24,15,13,6,62
10,24,16,13,5,58
10,24,17,11.7,4.8,63
10,24,18,10,5,71
10,24,19,9,5,76
10,24,20,7,5,87
10,24,21,7,5,87
10,24,22,6.2,4.6,89
10,24,23,5.6,4.3,91
10,24,24,4.9,4,94
10,25,1,4.8,4,95
10,25,2,4.4,3.8,96
10,25,3,3.8,3.5,98
10,25,4,3.5,3.3,99
10,25,5,3,3,100
10,25,6,2.8,2.8,100
10,25,7,3,3,100
10,25,8,3,3,100
10,25,9,6,6,100
10,25,10,10,7,82
10,25,11,12,7,71
10,25,12,14,7,63
10,25,13,16,8,59
10,25,14,17,7,52
10,25,15,17,6,48
10,25,16,17,6,48
10,25,17,16,6,51
10,25,18,14,5,55
10,25,19,12.7,5.4,61
10,25,20,12,5.7,65
10,25,21,11.3,6.1,70
10,25,22,10.8,6.2,73
10,25,23,10.4,6.4,76
10,25,24,9.9,6.5,79
10,26,1,9.9,7,82
10,26,2,9.8,7.3,84
10,26,3,9.3,7.5,89
10,26,4,9.3,7.8,90
10,26,5,9,8,93
10,26,6,9,8,93
10,26,7,10,9,93
10,26,8,11,10,94
10,26,9,11,10,94
10,26,10,12.2,11.1,93
10,26,11,13,12,94
10,26,12,14,11,82
10,26,13,15,12,82
10,26,14,15,11,77
10,26,15,16,11,72
10,26,16,16,11,72
10,26,17,16,10,68
10,26,18,15,10,72
10,26,19,15,10,72
10,26,20,14,10,77
10,26,21,14,10.6,80
10,26,22,14,11,82
10,26,23,14,11,82
10,26,24,13,11,88
10,27,1,13.4,11.7,89
10,27,2,13.7,12.3,91
10,27,3,13.6,12.8,95
10,27,4,13.9,13.3,96
10,27,5,14,13.7,98
10,27,6,14,14,100
10,27,7,15,15,100
10,27,8,15,15,100
10,27,9,15,15,100
10,27,10,17,16,94
10,27,11,18,16,88
10,27,12,18,16,88
10,27,13,19,15,78
10,27,14,21,15,69
10,27,15,21,14,64
10,27,16,20,15,73
10,27,17,20,13,64
10,27,18,19,12,64
10,27,19,17,12,72
10,27,20,17,12,72
10,27,21,16,11,72
10,27,22,13,8,72
10,27,23,12,8,76
10,27,24,12,8,76
10,28,1,11.6,7.4,75
10,28,2,11,6.6,74
10,28,3,10.1,5.8,75
10,28,4,9.5,4.9,73
10,28,5,8.8,4,72
10,28,6,8,3,71
10,28,7,7,3,76
10,28,8,7,4,81
10,28,9,8,4,76
10,28,10,9,3,66
10,28,11,9,3,66
10,28,12,10,3,62
10,28,13,12,3,54
10,28,14,12,3,54
10,28,15,12,3,54
10,28,16,11.7,3.1,56
10,28,17,10.7,3.1,59
10,28,18,9.5,3.5,66
10,28,19,8,3.8,75
10,28,20,7,4,81
10,28,21,6.5,3.1,79
10,28,22,6,2,75
10,28,23,5,2,81
10,28,24,4,2,87
10,29,1,3.7,2.1,89
10,29,2,3.3,2,91
10,29,3,2.6,1.8,94
10,29,4,2.2,1.6,96
10,29,5,1.7,1.4,98
10,29,6,1,1,100
10,29,7,1,0,93
10,29,8,3.2,2,92
10,29,9,6,4,87
10,29,10,8.2,3.6,73
10,29,11,10,3,62
10,29,12,11,3,58
10,29,13,13,4,54
10,29,14,12,1,47
10,29,15,12,0,44
10,29,16,9,5,76
10,29,17,9,8,93
10,29,18,9.3,8.5,95
10,29,19,9.4,8.8,96
10,29,20,10,9,93
10,29,21,10,9,93
10,29,22,11,10,94
10,29,23,11,10,94
10,29,24,12,11,94
10,30,1,12.4,10.7,89
10,30,2,12.7,10.3,85
10,30,3,12.6,9.8,83
10,30,4,12.9,9.3,79
10,30,5,13,8.7,75
10,30,6,13,8,72
10,30,7,14,8,67
10,30,8,12,10,88
10,30,9,10,7,82
10,30,10,10,7,82
10,30,11,10,7,82
10,30,12,10,5,71
10,30,13,9,4,71
10,30,14,9,5,76
10,30,15,9,4,71
10,30,16,8,3,71
10,30,17,8,2,66
10,30,18,7,1,66
10,30,19,6,0,65
10,30,20,5,-1,64
10,30,21,3,-2,68
10,30,22,3,-2,68
10,30,23,2.5,-2.5,68
10,30,24,2,-3,67
10,31,1,1.9,-3,68
10,31,2,1.7,-3.3,67
10,31,3,1.2,-3.6,68
10,31,4,1,-3.9,67
10,31,5,0.6,-4.2,67
10,31,6,0.2,-4.7,66
10,31,7,0,-5,66
10,31,8,0,-5,66
10,31,9,0,-5,66
10,31,10,1,-6,56
10,31,11,1,-6,56
10,31,12,3,-6,49
10,31,13,4.6,-6.1,43
10,31,14,6,-6,39
10,31,15,5,-6,42
10,31,16,4.3,-5.4,47
10,31,17,3,-5,53
10,31,18,2,-5,57
10,31,19,1,-5,61
10,31,20,1,-6,56
10,31,21,0,-6,60
10,31,22,1.7,-4.8,66
10,31,23,3.4,-3.6,66
10,31,24,5.1,-2.5,66
11,1,1,6.9,-1.3,47
11,1,2,8.6,-0.2,47
11,1,3,10.3,0.9,50
11,1,4,12,2,50
11,1,5,12,2,50
11,1,6,12,2,50
11,1,7,12,2,50
11,1,8,12,2,50
11,1,9,13,2,47
11,1,10,14,3,47
11,1,11,16,5,48
11,1,12,16,7,55
11,1,13,16,8,59
11,1,14,16,8,59
11,1,15,17,9,59
11,1,16,17,10,63
11,1,17,17,11,68
11,1,18,18,10,59
11,1,19,17,11,68
11,1,20,18,10,59
11,1,21,18,10,59
11,1,22,18,10,59
11,1,23,18,10,59
11,1,24,17,10,63
11,2,1,17,10,63
11,2,2,17,11,68
11,2,3,17,11,68
11,2,4,14,12,88
11,2,5,14,12,88
11,2,6,14,13,94
11,2,7,13,13,100
11,2,8,13,12,94
11,2,9,14,13,94
11,2,10,14,13,94
11,2,11,14,13,94
11,2,12,15,14,94
11,2,13,17,12,72
11,2,14,17,7,52
11,2,15,17,4,42
11,2,16,17,1,34
11,2,17,16,-2,28
11,2,18,14,-2,32
11,2,19,12,-1,40
11,2,20,11,-2,39
11,2,21,11,-2,39
11,2,22,9,-1,49
11,2,23,8,-1,52
11,2,24,7,-1,56
11,3,1,7,1,66
11,3,2,6,1,70
11,3,3,4,1,81
11,3,4,6,1,70
11,3,5,5,1,75
11,3,6,4,1,81
11,3,7,4,1,81
11,3,8,6,2,75
11,3,9,8,2,66
11,3,10,9,3,66
11,3,11,11,3,58
11,3,12,12,3,54
11,3,13,12,3,54
11,3,14,13,3,51
11,3,15,13,2,47
11,3,16,13,1,44
11,3,17,13,1,44
11,3,18,11,2,54
11,3,19,10,1,54
11,3,20,8,2,66
11,3,21,6,3,81
11,3,22,6,2,75
11,3,23,5,2,81
11,3,24,4,2,87
11,4,1,4,1,81
11,4,2,3,2,93
11,4,3,4,2,87
11,4,4,3,0,81
11,4,5,3,0,81
11,4,6,4,1,81
11,4,7,5,2,81
11,4,8,7,3,76
11,4,9,9,5,76
11,4,10,11,4,62
11,4,11,12,4,58
11,4,12,13,0,41
11,4,13,13,-1,38
11,4,14,14,-3,30
11,4,15,13,-3,32
11,4,16,12,-3,34
11,4,17,11,-3,36
11,4,18,9,-4,38
11,4,19,9,-6,32
11,4,20,8,-6,34
11,4,21,7,-6,37
11,4,22,7,-3,48
11,4,23,6,-3,51
11,4,24,4,-2,64
11,5,1,3,-4,58
11,5,2,2,-4,62
11,5,3,2,-3,67
11,5,4,1,-3,72
11,5,5,1,-3,72
11,5,6,1,-3,72
11,5,7,0,-3,78
11,5,8,1,-2,79
11,5,9,2,-1,80
11,5,10,4,-1,69
11,5,11,6,-3,51
11,5,12,7,-2,52
11,5,13,8,-2,48
11,5,14,8,-3,44
11,5,15,8,-2,48
11,5,16,8,-2,48
11,5,17,7,-3,48
11,5,18,6,-3,51
11,5,19,4,-2,64
11,5,20,3,-2,68
11,5,21,2,-2,73
11,5,22,1,-1,86
11,5,23,-1,-2,92
11,5,24,-1,-2,92
11,6,1,-1,-3,85
11,6,2,-1,-2,92
11,6,3,-1,-2,92
11,6,4,-1,-2,92
11,6,5,-1,-2,92
11,6,6,-1,-2,92
11,6,7,1,-2,79
11,6,8,1,-2,79
11,6,9,4,-1,69
11,6,10,7,-1,56
11,6,11,9,-1,49
11,6,12,11,0,47
11,6,13,13,-2,35
11,6,14,14,-2,32
11,6,15,14,-2,32
11,6,16,15,-4,26
11,6,17,14,-4,27
11,6,18,13,-4,29
11,6,19,11,-1,43
11,6,20,11,-1,43
11,6,21,10,-2,42
11,6,22,10,-2,42
11,6,23,9,-2,45
11,6,24,12,-1,40
11,7,1,12,-1,40
11,7,2,12,0,44
11,7,3,12,1,47
11,7,4,12,1,47
11,7,5,12,2,50
11,7,6,12,2,50
11,7,7,11,3,58
11,7,8,11,3,58
11,7,9,11,4,62
11,7,10,12,3,54
11,7,11,14,4,51
11,7,12,15,6,55
11,7,13,16,6,51
11,7,14,16,6,51
11,7,15,16,6,51
11,7,16,15,6,55
11,7,17,14,6,59
11,7,18,13,6,62
11,7,19,13,5,58
11,7,20,12,5,62
11,7,21,12,5,62
11,7,22,11,6,71
11,7,23,11,4,62
11,7,24,10,4,66
11,8,1,9,4,71
11,8,2,9,4,71
11,8,3,10,5,71
11,8,4,10,5,71
11,8,5,11,6,71
11,8,6,11,6,71
11,8,7,11,7,76
11,8,8,12,7,71
11,8,9,13,7,67
11,8,10,14,7,63
11,8,11,16,8,59
11,8,12,16,8,59
11,8,13,12,11,94
11,8,14,9,8,93
11,8,15,9,7,87
11,8,16,8,4,76
11,8,17,7,3,76
11,8,18,6,-1,60
11,8,19,6,-1,60
11,8,20,4,-1,69
11,8,21,4,-1,69
11,8,22,4,-1,69
11,8,23,3,-3,63
11,8,24,3,-3,63
11,9,1,3,-2,68
11,9,2,3,-3,63
11,9,3,2,-1,80
11,9,4,2,-2,73
11,9,5,2,-3,67
11,9,6,1,-3,72
11,9,7,1,-2,79
11,9,8,1,-2,79
11,9,9,2,-1.7,75
11,9,10,3,-2,68
11,9,11,5,-1,64
11,9,12,6,-1,60
11,9,13,8,-1,52
11,9,14,9,-1,49
11,9,15,9,-1,49
11,9,16,9,-1,49
11,9,17,8,-1,52
11,9,18,7,0,61
11,9,19,7,0,61
11,9,20,6,1,70
11,9,21,5,0,70
11,9,22,4,1,81
11,9,23,4,1,81
11,9,24,4,1,81
11,10,1,4,1,81
11,10,2,4,1,81
11,10,3,4,1,81
11,10,4,4,1,81
11,10,5,2,1,93
11,10,6,3,1,87
11,10,7,3,1,87
11,10,8,3,1,87
11,10,9,4,1,81
11,10,10,7,2,70
11,10,11,8,2,66
11,10,12,10,2,57
11,10,13,12,3,54
11,10,14,13,3,51
11,10,15,13,3,51
11,10,16,12,3,54
11,10,17,11,2,54
11,10,18,11,1,50
11,10,19,10,2,57
11,10,20,8,2,66
11,10,21,7,2,70
11,10,22,6,2,75
11,10,23,6,2,75
11,10,24,5,1,75
11,11,1,4,-1,69
11,11,2,4,0,75
11,11,3,3,-1,74
11,11,4,3,-1,74
11,11,5,3,-2,68
11,11,6,3,-2,68
11,11,7,3,-3,63
11,11,8,2,-5,57
11,11,9,2,-5,57
11,11,10,4,-6,45
11,11,11,4,-5,49
11,11,12,4,-5,49
11,11,13,4,-4,54
11,11,14,5,-6,42
11,11,15,6,-4,47
11,11,16,5,-5,46
11,11,17,4,-5,49
11,11,18,3.4,-4.4,54
11,11,19,3,-4,58
11,11,20,2,-5,57
11,11,21,-1,-4,78
11,11,22,-1,-4,78
11,11,23,-1,-3,85
11,11,24,-1,-3,85
11,12,1,-1,-3,85
11,12,2,-1,-3,85
11,12,3,-1,-4,78
11,12,4,-2,-4,85
11,12,5,-1,-4,78
11,12,6,-1,-4,78
11,12,7,-1,-4,78
11,12,8,-1,-4,78
11,12,9,1,-1,86
11,12,10,4,0,75
11,12,11,7,1,66
11,12,12,8,0,57
11,12,13,9,0,53
11,12,14,9,0,53
11,12,15,10,-1,46
11,12,16,10,-1,46
11,12,17,9,-1,49
11,12,18,7,-1,56
11,12,19,7,-1,56
11,12,20,6,-1,60
11,12,21,4,0,75
11,12,22,4,1,81
11,12,23,3,1,87
11,12,24,4,1,81
11,13,1,4,1,81
11,13,2,4,-1,69
11,13,3,3,-1,74
11,13,4,4,-2,64
11,13,5,4,-2,64
11,13,6,3,-2,68
11,13,7,3,-2,68
11,13,8,3,-2,68
11,13,9,5,-2,59
11,13,10,8,-2,48
11,13,11,11,-3,36
11,13,12,12,-2,37
11,13,13,13,-1,38
11,13,14,14,-1,35
11,13,15,14,-2,32
11,13,16,14,-1,35
11,13,17,13,-1,38
11,13,18,13,1,44
11,13,19,13,2,47
11,13,20,12,3,54
11,13,21,12,3,54
11,13,22,12,3,54
11,13,23,12,3,54
11,13,24,12,4,58
11,14,1,12,3,54
11,14,2,12,3,54
11,14,3,11,4,62
11,14,4,10,4,66
11,14,5,11,4,62
11,14,6,10,5,71
11,14,7,9,5,76
11,14,8,9,6,81
11,14,9,10,6,76
11,14,10,11,7,76
11,14,11,14,8,67
11,14,12,14,9,72
11,14,13,14,10,77
11,14,14,15,11,77
11,14,15,16,11,72
11,14,16,14,11,82
11,14,17,14,11,82
11,14,18,14,11,82
11,14,19,13,11,88
11,14,20,12,11,94
11,14,21,12,11,94
11,14,22,12,11,94
11,14,23,11,11,100
11,14,24,11,11,100
11,15,1,11,10,94
11,15,2,11,10,94
11,15,3,11,10,94
11,15,4,12,11,94
11,15,5,12,11,94
11,15,6,11,11,100
11,15,7,11,9,87
11,15,8,11,9,87
11,15,9,12,9,82
11,15,10,13,10,82
11,15,11,16,11,72
11,15,12,18,13,73
11,15,13,18,13,73
11,15,14,19,13,68
11,15,15,19,14,73
11,15,16,19,14,73
11,15,17,18,13,73
11,15,18,17,13,77
11,15,19,17,13,77
11,15,20,16,13,82
11,15,21,16,13,82
11,15,22,16,13,82
11,15,23,16,13,82
11,15,24,16,13,82
11,16,1,16,13,82
11,16,2,14,13,94
11,16,3,13,12,94
11,16,4,13,12,94
11,16,5,12,11,94
11,16,6,12,11,94
11,16,7,11,11,100
11,16,8,10,9,93
11,16,9,11,10,94
11,16,10,12,9,82
11,16,11,13,7,67
11,16,12,14,6,59
11,16,13,15,5,51
11,16,14,15,4,48
11,16,15,14,3,47
11,16,16,14,3,47
11,16,17,12,3,54
11,16,18,10,4,66
11,16,19,8,5,81
11,16,20,7,4,81
11,16,21,7,5,87
11,16,22,6,4,87
11,16,23,4,3,93
11,16,24,4,3,93
11,17,1,4.4,3.1,91
11,17,2,3,2,93
11,17,3,2,2,100
11,17,4,2,1,93
11,17,5,2,1,93
11,17,6,1,0,93
11,17,7,1,0,93
11,17,8,0,0,100
11,17,9,3,2,93
11,17,10,6,4,87
11,17,11,8,4,76
11,17,12,11,5,66
11,17,13,12,6,67
11,17,14,13,6,62
11,17,15,13,6,62
11,17,16,13,6,62
11,17,17,12,6,67
11,17,18,11,6,71
11,17,19,9,6,81
11,17,20,8,6,87
11,17,21,7,6,93
11,17,22,6,6,100
11,17,23,6,6,100
11,17,24,6,6,100
11,18,1,6,6,100
11,18,2,6,6,100
11,18,3,6,6,100
11,18,4,7,7,100
11,18,5,6,6,100
11,18,6,7,7,100
11,18,7,7,7,100
11,18,8,7,7,100
11,18,9,7,7,100
11,18,10,8,8,100
11,18,11,9,9,100
11,18,12,9,9,100
11,18,13,11,10,94
11,18,14,13,10,82
11,18,15,13,10,82
11,18,16,12,10,88
11,18,17,12,10,88
11,18,18,11,9,87
11,18,19,11,10,94
11,18,20,11,10,94
11,18,21,12,10,88
11,18,22,12,11,94
11,18,23,12,11,94
11,18,24,12,11,94
11,19,1,12,11,94
11,19,2,12,11,94
11,19,3,13,11,88
11,19,4,12,11,94
11,19,5,12,10,88
11,19,6,12,10,88
11,19,7,12,10,88
11,19,8,12,9,82
11,19,9,12,10,88
11,19,10,12,10,88
11,19,11,12,11,94
11,19,12,8,7,93
11,19,13,6,4,87
11,19,14,4,2,87
11,19,15,4,3,93
11,19,16,5,3,87
11,19,17,5,2,81
11,19,18,4,2,87
11,19,19,4,0,75
11,19,20,3,-1,74
11,19,21,3,-3,63
11,19,22,2,-3,67
11,19,23,2,-3,67
11,19,24,1,-3,72
11,20,1,1,-2,79
11,20,2,1,-1,86
11,20,3,1,-2,79
11,20,4,1,-2,79
11,20,5,1,-2,79
11,20,6,1,-2,79
11,20,7,0,-3,78
11,20,8,-1,-3,85
11,20,9,0,-3,78
11,20,10,1,-3,72
11,20,11,2,-4,62
11,20,12,3,-5,53
11,20,13,2,-6,52
11,20,14,2,-5,57
11,20,15,4,-5,49
11,20,16,3,-6,49
11,20,17,3,-5,53
11,20,18,2.9,-4.4,56
11,20,19,3,-4,58
11,20,20,3,-4,58
11,20,21,2,-4,62
11,20,22,2,-4,62
11,20,23,2,-4,62
11,20,24,2,-4,62
11,21,1,2,-4,62
11,21,2,1,-4,67
11,21,3,1,-4,67
11,21,4,1,-4,67
11,21,5,1,-4,67
11,21,6,1,-4,67
11,21,7,0,-4,72
11,21,8,0,-4,72
11,21,9,1,-4,67
11,21,10,3,-4,58
11,21,11,4.6,-3.6,53
11,21,12,5.9,-3.3,50
11,21,13,7,-3,48
11,21,14,8,-3,44
11,21,15,9,-2,45
11,21,16,10,-2,42
11,21,17,9,-2,45
11,21,18,8,-2,48
11,21,19,7,-2,52
11,21,20,6,-1,60
11,21,21,5,-1,64
11,21,22,4,-1,69
11,21,23,4,-1,69
11,21,24,2,-2,73
11,22,1,2,-1,80
11,22,2,0,-2,85
11,22,3,-1,-2,92
11,22,4,-1,-2,92
11,22,5,-1,-2,92
11,22,6,-1,-2,92
11,22,7,0,-2,85
11,22,8,-1,-2,92
11,22,9,1,-1,86
11,22,10,3,0,81
11,22,11,5,0,70
11,22,12,7,1,66
11,22,13,8,1,61
11,22,14,9,1,57
11,22,15,10,1,54
11,22,16,9,1,57
11,22,17,8,2,66
11,22,18,8,1,61
11,22,19,7,1,66
11,22,20,6,1,70
11,22,21,6,1,70
11,22,22,6,0,65
11,22,23,6,-1,60
11,22,24,5,-1,64
11,23,1,4,-1,69
11,23,2,3,-1,74
11,23,3,3,-1,74
11,23,4,4,-1,69
11,23,5,3,-1,74
11,23,6,3,-1,74
11,23,7,3,0,81
11,23,8,4,0,75
11,23,9,4,1,81
11,23,10,7,1,66
11,23,11,9,2,61
11,23,12,11,2,54
11,23,13,12,2,50
11,23,14,13,1,44
11,23,15,14,2,44
11,23,16,13,0,41
11,23,17,12,1,47
11,23,18,11,3,58
11,23,19,10,3,62
11,23,20,11,3,58
11,23,21,10,4,66
11,23,22,11,4,62
11,23,23,10,4,66
11,23,24,10,3,62
11,24,1,10,3,62
11,24,2,10,3,62
11,24,3,10,3,62
11,24,4,9,3,66
11,24,5,10,2,57
11,24,6,9,3,66
11,24,7,8,2,66
11,24,8,9,3,66
11,24,9,9,4,71
11,24,10,11,6,71
11,24,11,12,7,71
11,24,12,14,8,67
11,24,13,14,9,72
11,24,14,15,9,67
11,24,15,15,10,72
11,24,16,16,10,68
11,24,17,14,12,88
11,24,18,15,12,82
11,24,19,16,12,77
11,24,20,16,12,77
11,24,21,16,12,77
11,24,22,16,12,77
11,24,23,16,12,77
11,24,24,16,12,77
11,25,1,13,12,94
11,25,2,13,11,88
11,25,3,13,12,94
11,25,4,13,12,94
11,25,5,13,8,72
11,25,6,13,8,72
11,25,7,13,7,67
11,25,8,12,7,71
11,25,9,12,7,71
11,25,10,11,4,62
11,25,11,11,5,66
11,25,12,11,5,66
11,25,13,11,6,71
11,25,14,9.1,5.4,78
11,25,15,7,5,87
11,25,16,8,3,71
11,25,17,7,4,81
11,25,18,7,5,87
11,25,19,7,5,87
11,25,20,6,4,87
11,25,21,6,3,81
11,25,22,6,4,87
11,25,23,7,3,76
11,25,24,7,3,76
11,26,1,6,2,75
11,26,2,6,2,75
11,26,3,6,2,75
11,26,4,6,2,75
11,26,5,6,2,75
11,26,6,6,1,70
11,26,7,6,2,75
11,26,8,5,1,75
11,26,9,5,1,75
11,26,10,6,1,70
11,26,11,6,1,70
11,26,12,6,2,75
11,26,13,7,1,66
11,26,14,7,2,70
11,26,15,7,2,70
11,26,16,7,2,70
11,26,17,7,2,70
11,26,18,6,2,75
11,26,19,6,2,75
11,26,20,6,2,75
11,26,21,6,2,75
11,26,22,5,2,81
11,26,23,5,2,81
11,26,24,5,3,87
11,27,1,5,3,87
11,27,2,6,3,81
11,27,3,6,4,87
11,27,4,6,4,87
11,27,5,6,6,100
11,27,6,6,6,100
11,27,7,6,6,100
11,27,8,7,7,100
11,27,9,8,7,93
11,27,10,8,8,100
11,27,11,8,8,100
11,27,12,9,9,100
11,27,13,11,9,87
11,27,14,11,10,94
11,27,15,12,9,82
11,27,16,12,9,82
11,27,17,11,9,87
11,27,18,10,9,93
11,27,19,7,7,100
11,27,20,9,6,81
11,27,21,8,5,81
11,27,22,6.9,3.5,79
11,27,23,6,2,75
11,27,24,6,2,75
11,28,1,5,2,81
11,28,2,4,2,87
11,28,3,4,2,87
11,28,4,4,2,87
11,28,5,4,2,87
11,28,6,4,2,87
11,28,7,4,2,87
11,28,8,4,2,87
11,28,9,4,3,93
11,28,10,4,3,93
11,28,11,4,4,100
11,28,12,5,4,93
11,28,13,6,4,87
11,28,14,6,4,87
11,28,15,5,4,93
11,28,16,4,4,100
11,28,17,4,4,100
11,28,18,4,3,93
11,28,19,4,3,93
11,28,20,4,3,93
11,28,21,4,4,100
11,28,22,4,4,100
11,28,23,4,4,100
11,28,24,5,5,100
11,29,1,5,4,93
11,29,2,4,4,100
11,29,3,4,4,100
11,29,4,4,4,100
11,29,5,4,3,93
11,29,6,4,3,93
11,29,7,4,3,93
11,29,8,4,3,93
11,29,9,4,3,93
11,29,10,4,3,93
11,29,11,4,4,100
11,29,12,5,4,93
11,29,13,5.1,4,93
11,29,14,5,4,93
11,29,15,6,4,87
11,29,16,6,4,87
11,29,17,6,5,93
11,29,18,5,4,93
11,29,19,4.4,3.9,97
11,29,20,4,4,100
11,29,21,4,4,100
11,29,22,4,4,100
11,29,23,5,4,93
11,29,24,5,5,100
11,30,1,6,5,93
11,30,2,6,5,93
11,30,3,6,5,93
11,30,4,6,5,93
11,30,5,6,6,100
11,30,6,6,6,100
11,30,7,7,7,100
11,30,8,8,8,100
11,30,9,9,9,100
11,30,10,11,11,100
11,30,11,12,11,94
11,30,12,13,11,88
11,30,13,11,8,82
11,30,14,8,6,87
11,30,15,8,5,81
11,30,16,8,5,81
11,30,17,7,6,93
11,30,18,7,6,93
11,30,19,7,6,93
11,30,20,7,6,93
11,30,21,6,6,100
11,30,22,5.4,4.9,100
11,30,23,4.7,3.7,93
11,30,24,4.1,2.6,87
12,1,1,3.4,1.5,74
12,1,2,2.8,0.4,75
12,1,3,2.1,-0.7,75
12,1,4,1.5,-1.9,77
12,1,5,1.1,-2.1,78
12,1,6,1,-2,79
12,1,7,1,-3,72
12,1,8,0,-2,85
12,1,9,0,-3,78
12,1,10,1,-3,72
12,1,11,1,-4,67
12,1,12,1,-4,67
12,1,13,2,-4,62
12,1,14,2,-4,62
12,1,15,1,-5,61
12,1,16,1,-5,61
12,1,17,1,-5,61
12,1,18,1,-5,61
12,1,19,0,-5,66
12,1,20,0,-5,66
12,1,21,0,-5,66
12,1,22,0,-4,72
12,1,23,0,-4,72
12,1,24,0,-4,72
12,2,1,0,-4.2,70
12,2,2,-0.5,-4.5,71
12,2,3,-0.6,-4.8,70
12,2,4,-0.9,-4.9,71
12,2,5,-1.1,-5.1,71
12,2,6,-1,-5,71
12,2,7,-1,-5,71
12,2,8,-2,-6,71
12,2,9,-1.8,-5.6,72
12,2,10,-1,-5,71
12,2,11,-1,-4,78
12,2,12,-1,-4,78
12,2,13,0,-4,72
12,2,14,0,-4,72
12,2,15,1,-4,67
12,2,16,0,-4,72
12,2,17,0,-4,72
12,2,18,-1,-4,78
12,2,19,-1,-4,78
12,2,20,-1,-4,78
12,2,21,-2,-4,85
12,2,22,-2,-4,85
12,2,23,-4,-6,84
12,2,24,-4,-4,100
12,3,1,-3.3,-3.5,98
12,3,2,-3,-3.3,98
12,3,3,-2.4,-2.9,96
12,3,4,-1.9,-2.4,96
12,3,5,-1.3,-2.1,94
12,3,6,-0.5,-1.3,94
12,3,7,0,-1,92
12,3,8,0,-1,92
12,3,9,1,0,93
12,3,10,1,0,93
12,3,11,2,0,87
12,3,12,2,0,87
12,3,13,3,1,87
12,3,14,2,1,93
12,3,15,1,1,100
12,3,16,2,1,93
12,3,17,2,2,100
12,3,18,2,2,100
12,3,19,2,2,100
12,3,20,3,2,93
12,3,21,3,2,93
12,3,22,3,2,93
12,3,23,2.9,1.8,92
12,3,24,2.6,1.3,91
12,4,1,2.6,1.1,90
12,4,2,2.3,0.7,89
12,4,3,2.1,0.4,88
12,4,4,2,0.2,88
12,4,5,1.9,-0.1,86
12,4,6,2,0,87
12,4,7,1,0,93
12,4,8,1,0,93
12,4,9,2,0,87
12,4,10,2,0,87
12,4,11,1,0,93
12,4,12,2,1,93
12,4,13,3,1,87
12,4,14,3,0,81
12,4,15,2,0,87
12,4,16,2,0,87
12,4,17,2,-1,80
12,4,18,1,-1,86
12,4,19,1,-1,86
12,4,20,1,-1,86
12,4,21,0,-2,85
12,4,22,0,-2,85
12,4,23,0,-3,78
12,4,24,0,-3,78
12,5,1,0,-2.8,79
12,5,2,-0.5,-2.9,82
12,5,3,-0.6,-2.8,83
12,5,4,-0.9,-2.6,87
12,5,5,-1.1,-2.5,89
12,5,6,-1,-2,92
12,5,7,-2,-2,100
12,5,8,-1,-2,92
12,5,9,-1,-2,92
12,5,10,-0.6,-3,82
12,5,11,0,-4,72
12,5,12,0,-4,72
12,5,13,-1,-5,71
12,5,14,0,-5,66
12,5,15,0,-6,60
12,5,16,-1,-6,66
12,5,17,-1,-6,66
12,5,18,-2,-7,65
12,5,19,-3,-6,77
12,5,20,-3,-6,77
12,5,21,-3,-6,77
12,5,22,-3,-5,84
12,5,23,-3,-4,92
12,5,24,-3,-4,92
12,6,1,-2.7,-3.8,91
12,6,2,-2.8,-3.9,91
12,6,3,-2.6,-3.8,90
12,6,4,-2.5,-3.6,91
12,6,5,-2.4,-3.5,91
12,6,6,-2,-3,92
12,6,7,-2,-2,100
12,6,8,-2,-3,92
12,6,9,-1,-2,92
12,6,10,-1,-1,100
12,6,11,0,-1,92
12,6,12,2,-1,80
12,6,13,0,-2,85
12,6,14,0,-1,92
12,6,15,1,-1,86
12,6,16,1,-1,86
12,6,17,1,-1,86
12,6,18,1,-1,86
12,6,19,1,-1,86
12,6,20,1,0,93
12,6,21,0.9,-0.5,90
12,6,22,1,-1,86
12,6,23,0,-1,92
12,6,24,0,-1,92
12,7,1,0.2,-1,91
12,7,2,-0.1,-1.2,91
12,7,3,-0.1,-1.2,91
12,7,4,-0.2,-1.2,92
12,7,5,-0.2,-1.2,92
12,7,6,0,-0.9,93
12,7,7,0,-1,92
12,7,8,0,-2,85
12,7,9,0,-1,92
12,7,10,1,-1,86
12,7,11,1,-2,79
12,7,12,2,-2,73
12,7,13,2,-3,67
12,7,14,2,-1,80
12,7,15,2,-3,67
12,7,16,2,-2,73
12,7,17,2,-2,73
12,7,18,1,-3,72
